_id,usuario_id,restaurant_id,estado,fechaPedido,fechaInicioPreparacion,fechaEntrega,items,total,promocion_id
67f9f8ac7f0966e5e8094a7c,67f9f88d7f0966e5e8094980,67f9f88d7f0966e5e809499f,pendiente,2025-04-09T06:40:35.289000,2025-04-09T06:48:35.289000,,"[{'item_id': ObjectId('67f9f8907f0966e5e80949fb'), 'nombre': 'Aliquid Sed', 'cantidad': 3, 'precio_unitario': 174.46}]",523.38,
67f9f8ac7f0966e5e8094a7d,67f9f88d7f0966e5e809495e,67f9f88d7f0966e5e80949a2,en preparación,2025-04-11T00:50:47.633000,2025-04-11T00:58:47.633000,,"[{'item_id': ObjectId('67f9f8917f0966e5e8094a0c'), 'nombre': 'Cupiditate Fugiat', 'cantidad': 3, 'precio_unitario': 72.8}]",174.72,67f9f8967f0966e5e8094a3e
67f9f8ac7f0966e5e8094a7e,67f9f88d7f0966e5e809498a,67f9f88d7f0966e5e80949a1,en preparación,2025-04-08T15:12:53.366000,2025-04-08T15:19:53.366000,,"[{'item_id': ObjectId('67f9f8907f0966e5e8094a05'), 'nombre': 'Et Laborum', 'cantidad': 2, 'precio_unitario': 191.09}, {'item_id': ObjectId('67f9f8907f0966e5e8094a05'), 'nombre': 'Et Laborum', 'cantidad': 2, 'precio_unitario': 191.09}, {'item_id': ObjectId('67f9f8907f0966e5e8094a06'), 'nombre': 'Quibusdam Consectetur', 'cantidad': 3, 'precio_unitario': 245.04}]",1499.48,
67f9f8ad7f0966e5e8094a7f,67f9f88d7f0966e5e8094962,67f9f88d7f0966e5e80949a1,entregado,2025-04-08T17:21:34.368000,2025-04-08T17:29:34.368000,2025-04-08T18:00:34.368000,"[{'item_id': ObjectId('67f9f8907f0966e5e8094a06'), 'nombre': 'Quibusdam Consectetur', 'cantidad': 2, 'precio_unitario': 245.04}]",490.08,
67f9f8ad7f0966e5e8094a80,67f9f88d7f0966e5e8094962,67f9f88d7f0966e5e80949a0,entregado,2025-04-05T08:27:55.810000,2025-04-05T08:30:55.810000,2025-04-05T09:01:55.810000,"[{'item_id': ObjectId('67f9f8907f0966e5e8094a04'), 'nombre': 'Provident Aspernatur', 'cantidad': 2, 'precio_unitario': 113.5}, {'item_id': ObjectId('67f9f8907f0966e5e8094a00'), 'nombre': 'Voluptatum Voluptates', 'cantidad': 2, 'precio_unitario': 150.84}, {'item_id': ObjectId('67f9f8907f0966e5e8094a00'), 'nombre': 'Voluptatum Voluptates', 'cantidad': 1, 'precio_unitario': 150.84}]",679.5200000000001,
67f9f8ae7f0966e5e8094a81,67f9f88d7f0966e5e809497d,67f9f88d7f0966e5e809499a,en preparación,2025-04-03T15:02:07.392000,2025-04-03T15:07:07.392000,,"[{'item_id': ObjectId('67f9f88f7f0966e5e80949d7'), 'nombre': 'Maxime Illo', 'cantidad': 3, 'precio_unitario': 62.55}, {'item_id': ObjectId('67f9f88f7f0966e5e80949d4'), 'nombre': 'Ullam Autem', 'cantidad': 1, 'precio_unitario': 272.37}, {'item_id': ObjectId('67f9f88f7f0966e5e80949d3'), 'nombre': 'Laudantium Laudantium', 'cantidad': 1, 'precio_unitario': 150.07}]",610.0899999999999,
67f9f8ae7f0966e5e8094a82,67f9f88d7f0966e5e8094968,67f9f88d7f0966e5e80949a7,en preparación,2025-04-04T12:42:26.989000,2025-04-04T12:51:26.989000,,"[{'item_id': ObjectId('67f9f8927f0966e5e8094a31'), 'nombre': 'Occaecati Aspernatur', 'cantidad': 1, 'precio_unitario': 177.54}, {'item_id': ObjectId('67f9f8927f0966e5e8094a2d'), 'nombre': 'Deleniti Perferendis', 'cantidad': 3, 'precio_unitario': 121.96}]",434.736,67f9f8987f0966e5e8094a43
67f9f8ae7f0966e5e8094a83,67f9f88d7f0966e5e809498d,67f9f88d7f0966e5e80949a6,en preparación,2025-04-04T02:33:09.371000,2025-04-04T02:42:09.371000,,"[{'item_id': ObjectId('67f9f8927f0966e5e8094a2a'), 'nombre': 'Facilis Molestiae', 'cantidad': 3, 'precio_unitario': 282.71}, {'item_id': ObjectId('67f9f8927f0966e5e8094a2b'), 'nombre': 'Facilis Ullam', 'cantidad': 3, 'precio_unitario': 139.21}, {'item_id': ObjectId('67f9f8927f0966e5e8094a2b'), 'nombre': 'Facilis Ullam', 'cantidad': 2, 'precio_unitario': 139.21}, {'item_id': ObjectId('67f9f8927f0966e5e8094a29'), 'nombre': 'Natus Velit', 'cantidad': 1, 'precio_unitario': 85.54}, {'item_id': ObjectId('67f9f8927f0966e5e8094a2a'), 'nombre': 'Facilis Molestiae', 'cantidad': 1, 'precio_unitario': 282.71}]",1912.4299999999998,
67f9f8af7f0966e5e8094a84,67f9f88d7f0966e5e8094985,67f9f88d7f0966e5e809499d,en preparación,2025-04-06T02:48:07.030000,2025-04-06T02:57:07.030000,,"[{'item_id': ObjectId('67f9f88f7f0966e5e80949ef'), 'nombre': 'Minima Explicabo', 'cantidad': 1, 'precio_unitario': 251.84}, {'item_id': ObjectId('67f9f88f7f0966e5e80949ed'), 'nombre': 'Nesciunt Ea', 'cantidad': 3, 'precio_unitario': 288.12}, {'item_id': ObjectId('67f9f88f7f0966e5e80949eb'), 'nombre': 'Illo Ex', 'cantidad': 2, 'precio_unitario': 136.07}]",1388.3400000000001,
67f9f8af7f0966e5e8094a85,67f9f88d7f0966e5e809495f,67f9f88d7f0966e5e8094995,en preparación,2025-04-08T02:51:41.356000,2025-04-08T03:01:41.356000,,"[{'item_id': ObjectId('67f9f88e7f0966e5e80949b4'), 'nombre': 'Alias Sit', 'cantidad': 1, 'precio_unitario': 52.16}, {'item_id': ObjectId('67f9f88e7f0966e5e80949b1'), 'nombre': 'Labore Cum', 'cantidad': 3, 'precio_unitario': 348.54}, {'item_id': ObjectId('67f9f88e7f0966e5e80949b8'), 'nombre': 'Voluptas Maxime', 'cantidad': 2, 'precio_unitario': 292.25}]",1682.2800000000002,
67f9f8b07f0966e5e8094a86,67f9f88d7f0966e5e809498f,67f9f88d7f0966e5e8094995,en preparación,2025-04-04T09:13:58.607000,2025-04-04T09:16:58.607000,,"[{'item_id': ObjectId('67f9f88e7f0966e5e80949b3'), 'nombre': 'Veniam Veniam', 'cantidad': 2, 'precio_unitario': 56.31}, {'item_id': ObjectId('67f9f88e7f0966e5e80949b7'), 'nombre': 'Dolor Nesciunt', 'cantidad': 3, 'precio_unitario': 267.01}, {'item_id': ObjectId('67f9f88e7f0966e5e80949b2'), 'nombre': 'Quos Maiores', 'cantidad': 1, 'precio_unitario': 86.3}, {'item_id': ObjectId('67f9f88e7f0966e5e80949b7'), 'nombre': 'Dolor Nesciunt', 'cantidad': 1, 'precio_unitario': 267.01}]",1266.96,
67f9f8b07f0966e5e8094a87,67f9f88d7f0966e5e809497d,67f9f88d7f0966e5e8094999,en preparación,2025-04-04T22:43:26.395000,2025-04-04T22:52:26.395000,,"[{'item_id': ObjectId('67f9f88f7f0966e5e80949cd'), 'nombre': 'Rerum Placeat', 'cantidad': 3, 'precio_unitario': 181.46}]",544.38,
67f9f8b07f0966e5e8094a88,67f9f88d7f0966e5e809497e,67f9f88d7f0966e5e80949a4,entregado,2025-04-10T16:31:01.105000,2025-04-10T16:38:01.105000,2025-04-10T16:55:01.105000,"[{'item_id': ObjectId('67f9f8917f0966e5e8094a17'), 'nombre': 'Repellendus Repellat', 'cantidad': 2, 'precio_unitario': 314.1}, {'item_id': ObjectId('67f9f8917f0966e5e8094a1a'), 'nombre': 'Assumenda Voluptatibus', 'cantidad': 2, 'precio_unitario': 257.18}, {'item_id': ObjectId('67f9f8917f0966e5e8094a1b'), 'nombre': 'Minus Ipsam', 'cantidad': 2, 'precio_unitario': 77.92}, {'item_id': ObjectId('67f9f8917f0966e5e8094a1a'), 'nombre': 'Assumenda Voluptatibus', 'cantidad': 3, 'precio_unitario': 257.18}, {'item_id': ObjectId('67f9f8917f0966e5e8094a15'), 'nombre': 'Recusandae In', 'cantidad': 3, 'precio_unitario': 305.29}]",2985.8099999999995,
67f9f8b17f0966e5e8094a89,67f9f88d7f0966e5e8094972,67f9f88d7f0966e5e8094997,pendiente,2025-04-06T02:44:14.338000,2025-04-06T02:51:14.338000,,"[{'item_id': ObjectId('67f9f88e7f0966e5e80949c3'), 'nombre': 'Consequatur Ipsam', 'cantidad': 2, 'precio_unitario': 274.39}, {'item_id': ObjectId('67f9f88e7f0966e5e80949c2'), 'nombre': 'Cum Ullam', 'cantidad': 3, 'precio_unitario': 139.01}, {'item_id': ObjectId('67f9f88e7f0966e5e80949c4'), 'nombre': 'Blanditiis Consectetur', 'cantidad': 1, 'precio_unitario': 200.86}, {'item_id': ObjectId('67f9f88e7f0966e5e80949c2'), 'nombre': 'Cum Ullam', 'cantidad': 1, 'precio_unitario': 139.01}, {'item_id': ObjectId('67f9f88e7f0966e5e80949c4'), 'nombre': 'Blanditiis Consectetur', 'cantidad': 3, 'precio_unitario': 200.86}]",1908.2600000000002,
67f9f8b17f0966e5e8094a8a,67f9f88d7f0966e5e8094970,67f9f88d7f0966e5e80949a0,entregado,2025-04-09T19:26:52.256000,2025-04-09T19:34:52.256000,2025-04-09T20:09:52.256000,"[{'item_id': ObjectId('67f9f8907f0966e5e8094a03'), 'nombre': 'Vero Quas', 'cantidad': 3, 'precio_unitario': 104.52}, {'item_id': ObjectId('67f9f8907f0966e5e80949ff'), 'nombre': 'Commodi Vero', 'cantidad': 2, 'precio_unitario': 131.88}]",577.3199999999999,
67f9f8b17f0966e5e8094a8b,67f9f88d7f0966e5e809498f,67f9f88d7f0966e5e809499e,entregado,2025-04-08T22:16:15.934000,2025-04-08T22:19:15.934000,2025-04-08T22:54:15.934000,"[{'item_id': ObjectId('67f9f8907f0966e5e80949f7'), 'nombre': 'Corporis Beatae', 'cantidad': 3, 'precio_unitario': 185.02}, {'item_id': ObjectId('67f9f8907f0966e5e80949f7'), 'nombre': 'Corporis Beatae', 'cantidad': 3, 'precio_unitario': 185.02}]",1110.1200000000001,
67f9f8b27f0966e5e8094a8c,67f9f88d7f0966e5e8094987,67f9f88d7f0966e5e80949a1,pendiente,2025-04-09T08:35:59.832000,2025-04-09T08:39:59.832000,,"[{'item_id': ObjectId('67f9f8907f0966e5e8094a07'), 'nombre': 'Recusandae Animi', 'cantidad': 1, 'precio_unitario': 109.81}, {'item_id': ObjectId('67f9f8907f0966e5e8094a07'), 'nombre': 'Recusandae Animi', 'cantidad': 2, 'precio_unitario': 109.81}, {'item_id': ObjectId('67f9f8907f0966e5e8094a06'), 'nombre': 'Quibusdam Consectetur', 'cantidad': 1, 'precio_unitario': 245.04}, {'item_id': ObjectId('67f9f8907f0966e5e8094a07'), 'nombre': 'Recusandae Animi', 'cantidad': 2, 'precio_unitario': 109.81}, {'item_id': ObjectId('67f9f8907f0966e5e8094a06'), 'nombre': 'Quibusdam Consectetur', 'cantidad': 1, 'precio_unitario': 245.04}]",1039.13,
67f9f8b27f0966e5e8094a8d,67f9f88d7f0966e5e8094961,67f9f88d7f0966e5e809499d,entregado,2025-04-04T12:20:38.155000,2025-04-04T12:30:38.155000,2025-04-04T12:46:38.155000,"[{'item_id': ObjectId('67f9f88f7f0966e5e80949ef'), 'nombre': 'Minima Explicabo', 'cantidad': 3, 'precio_unitario': 251.84}]",755.52,
67f9f8b37f0966e5e8094a8e,67f9f88d7f0966e5e8094987,67f9f88d7f0966e5e809499e,en preparación,2025-04-03T05:30:01.221000,2025-04-03T05:32:01.221000,,"[{'item_id': ObjectId('67f9f8907f0966e5e80949f3'), 'nombre': 'Eligendi Animi', 'cantidad': 3, 'precio_unitario': 115.65}, {'item_id': ObjectId('67f9f8907f0966e5e80949f5'), 'nombre': 'Natus Nulla', 'cantidad': 1, 'precio_unitario': 290.42}, {'item_id': ObjectId('67f9f8907f0966e5e80949f3'), 'nombre': 'Eligendi Animi', 'cantidad': 1, 'precio_unitario': 115.65}, {'item_id': ObjectId('67f9f8907f0966e5e80949f7'), 'nombre': 'Corporis Beatae', 'cantidad': 3, 'precio_unitario': 185.02}, {'item_id': ObjectId('67f9f8907f0966e5e80949f3'), 'nombre': 'Eligendi Animi', 'cantidad': 3, 'precio_unitario': 115.65}]",1655.0300000000002,
67f9f8b37f0966e5e8094a8f,67f9f88d7f0966e5e8094977,67f9f88d7f0966e5e809499f,en preparación,2025-04-04T10:25:06.086000,2025-04-04T10:30:06.086000,,"[{'item_id': ObjectId('67f9f8907f0966e5e80949fb'), 'nombre': 'Aliquid Sed', 'cantidad': 3, 'precio_unitario': 174.46}, {'item_id': ObjectId('67f9f8907f0966e5e80949fa'), 'nombre': 'Aliquid Debitis', 'cantidad': 3, 'precio_unitario': 119.38}]",881.52,
67f9f8b37f0966e5e8094a90,67f9f88d7f0966e5e809497f,67f9f88d7f0966e5e809499b,en preparación,2025-04-01T12:02:26.427000,2025-04-01T12:08:26.427000,,"[{'item_id': ObjectId('67f9f88f7f0966e5e80949df'), 'nombre': 'Placeat Earum', 'cantidad': 1, 'precio_unitario': 248.01}, {'item_id': ObjectId('67f9f88f7f0966e5e80949de'), 'nombre': 'Velit Voluptates', 'cantidad': 3, 'precio_unitario': 154.9}, {'item_id': ObjectId('67f9f88f7f0966e5e80949e0'), 'nombre': 'Quis Qui', 'cantidad': 2, 'precio_unitario': 309.31}]",1331.33,
67f9f8b47f0966e5e8094a91,67f9f88d7f0966e5e809498e,67f9f88d7f0966e5e80949a0,en preparación,2025-04-10T11:35:07.964000,2025-04-10T11:45:07.964000,,"[{'item_id': ObjectId('67f9f8907f0966e5e8094a03'), 'nombre': 'Vero Quas', 'cantidad': 2, 'precio_unitario': 104.52}, {'item_id': ObjectId('67f9f8907f0966e5e8094a00'), 'nombre': 'Voluptatum Voluptates', 'cantidad': 1, 'precio_unitario': 150.84}, {'item_id': ObjectId('67f9f8907f0966e5e8094a03'), 'nombre': 'Vero Quas', 'cantidad': 1, 'precio_unitario': 104.52}, {'item_id': ObjectId('67f9f8907f0966e5e8094a01'), 'nombre': 'Deserunt Ex', 'cantidad': 1, 'precio_unitario': 325.86}, {'item_id': ObjectId('67f9f8907f0966e5e8094a04'), 'nombre': 'Provident Aspernatur', 'cantidad': 2, 'precio_unitario': 113.5}]",1017.26,
67f9f8b47f0966e5e8094a92,67f9f88d7f0966e5e8094963,67f9f88d7f0966e5e80949a4,pendiente,2025-04-09T03:14:00.680000,2025-04-09T03:20:00.680000,,"[{'item_id': ObjectId('67f9f8917f0966e5e8094a19'), 'nombre': 'Distinctio Neque', 'cantidad': 1, 'precio_unitario': 266.02}]",266.02,
67f9f8b57f0966e5e8094a93,67f9f88d7f0966e5e8094979,67f9f88d7f0966e5e80949a4,en preparación,2025-04-01T04:16:19.401000,2025-04-01T04:18:19.401000,,"[{'item_id': ObjectId('67f9f8917f0966e5e8094a1b'), 'nombre': 'Minus Ipsam', 'cantidad': 1, 'precio_unitario': 77.92}, {'item_id': ObjectId('67f9f8917f0966e5e8094a18'), 'nombre': 'Modi Dignissimos', 'cantidad': 2, 'precio_unitario': 204.99}]",487.90000000000003,
67f9f8b57f0966e5e8094a94,67f9f88d7f0966e5e8094977,67f9f88d7f0966e5e8094995,en preparación,2025-04-07T01:43:59.511000,2025-04-07T01:46:59.511000,,"[{'item_id': ObjectId('67f9f88e7f0966e5e80949b8'), 'nombre': 'Voluptas Maxime', 'cantidad': 2, 'precio_unitario': 292.25}, {'item_id': ObjectId('67f9f88e7f0966e5e80949b3'), 'nombre': 'Veniam Veniam', 'cantidad': 2, 'precio_unitario': 56.31}, {'item_id': ObjectId('67f9f88e7f0966e5e80949b1'), 'nombre': 'Labore Cum', 'cantidad': 2, 'precio_unitario': 348.54}, {'item_id': ObjectId('67f9f88e7f0966e5e80949b3'), 'nombre': 'Veniam Veniam', 'cantidad': 1, 'precio_unitario': 56.31}]",1450.51,
67f9f8b57f0966e5e8094a95,67f9f88d7f0966e5e8094992,67f9f88d7f0966e5e809499e,entregado,2025-04-07T09:49:27.950000,2025-04-07T09:53:27.950000,2025-04-07T10:32:27.950000,"[{'item_id': ObjectId('67f9f8907f0966e5e80949f3'), 'nombre': 'Eligendi Animi', 'cantidad': 1, 'precio_unitario': 115.65}, {'item_id': ObjectId('67f9f8907f0966e5e80949f4'), 'nombre': 'Eaque Illo', 'cantidad': 2, 'precio_unitario': 325.24}]",766.13,
67f9f8b67f0966e5e8094a96,67f9f88d7f0966e5e809498a,67f9f88d7f0966e5e80949a3,entregado,2025-04-08T21:38:22.359000,2025-04-08T21:48:22.359000,2025-04-08T22:16:22.359000,"[{'item_id': ObjectId('67f9f8917f0966e5e8094a14'), 'nombre': 'Deserunt Itaque', 'cantidad': 1, 'precio_unitario': 123.16}, {'item_id': ObjectId('67f9f8917f0966e5e8094a10'), 'nombre': 'Necessitatibus Maiores', 'cantidad': 1, 'precio_unitario': 180.06}, {'item_id': ObjectId('67f9f8917f0966e5e8094a12'), 'nombre': 'Soluta Vero', 'cantidad': 1, 'precio_unitario': 189.46}, {'item_id': ObjectId('67f9f8917f0966e5e8094a11'), 'nombre': 'Quod Illo', 'cantidad': 3, 'precio_unitario': 180.65}]",1034.63,
67f9f8b67f0966e5e8094a97,67f9f88d7f0966e5e8094964,67f9f88d7f0966e5e809499d,en preparación,2025-04-04T05:44:56.013000,2025-04-04T05:53:56.013000,,"[{'item_id': ObjectId('67f9f88f7f0966e5e80949ed'), 'nombre': 'Nesciunt Ea', 'cantidad': 1, 'precio_unitario': 288.12}, {'item_id': ObjectId('67f9f88f7f0966e5e80949eb'), 'nombre': 'Illo Ex', 'cantidad': 1, 'precio_unitario': 136.07}]",424.19,
67f9f8b67f0966e5e8094a98,67f9f88d7f0966e5e8094961,67f9f88d7f0966e5e8094997,pendiente,2025-04-03T03:40:25.516000,2025-04-03T03:46:25.516000,,"[{'item_id': ObjectId('67f9f88e7f0966e5e80949c4'), 'nombre': 'Blanditiis Consectetur', 'cantidad': 3, 'precio_unitario': 200.86}, {'item_id': ObjectId('67f9f88e7f0966e5e80949c0'), 'nombre': 'Vitae Corrupti', 'cantidad': 3, 'precio_unitario': 345.59}, {'item_id': ObjectId('67f9f88e7f0966e5e80949c4'), 'nombre': 'Blanditiis Consectetur', 'cantidad': 3, 'precio_unitario': 200.86}, {'item_id': ObjectId('67f9f88e7f0966e5e80949c1'), 'nombre': 'Reprehenderit Quo', 'cantidad': 3, 'precio_unitario': 176.9}]",2772.63,
67f9f8b77f0966e5e8094a99,67f9f88d7f0966e5e8094978,67f9f88d7f0966e5e8094994,en preparación,2025-04-03T12:34:59.750000,2025-04-03T12:36:59.750000,,"[{'item_id': ObjectId('67f9f88e7f0966e5e80949ad'), 'nombre': 'Praesentium Illo', 'cantidad': 1, 'precio_unitario': 122.26}, {'item_id': ObjectId('67f9f88e7f0966e5e80949ae'), 'nombre': 'Unde Vero', 'cantidad': 1, 'precio_unitario': 294.81}, {'item_id': ObjectId('67f9f88e7f0966e5e80949a9'), 'nombre': 'Reprehenderit Dicta', 'cantidad': 3, 'precio_unitario': 202.3}, {'item_id': ObjectId('67f9f88e7f0966e5e80949ad'), 'nombre': 'Praesentium Illo', 'cantidad': 1, 'precio_unitario': 122.26}, {'item_id': ObjectId('67f9f88e7f0966e5e80949a8'), 'nombre': 'Ducimus Dolores', 'cantidad': 2, 'precio_unitario': 97.45}]",1341.13,
67f9f8b77f0966e5e8094a9a,67f9f88d7f0966e5e8094985,67f9f88d7f0966e5e80949a0,pendiente,2025-04-07T06:04:24.729000,2025-04-07T06:07:24.729000,,"[{'item_id': ObjectId('67f9f8907f0966e5e8094a01'), 'nombre': 'Deserunt Ex', 'cantidad': 3, 'precio_unitario': 325.86}, {'item_id': ObjectId('67f9f8907f0966e5e80949ff'), 'nombre': 'Commodi Vero', 'cantidad': 2, 'precio_unitario': 131.88}, {'item_id': ObjectId('67f9f8907f0966e5e80949ff'), 'nombre': 'Commodi Vero', 'cantidad': 2, 'precio_unitario': 131.88}]",1505.1000000000001,
67f9f8b77f0966e5e8094a9b,67f9f88d7f0966e5e809498e,67f9f88d7f0966e5e80949a6,pendiente,2025-04-03T16:43:17.024000,2025-04-03T16:52:17.024000,,"[{'item_id': ObjectId('67f9f8927f0966e5e8094a28'), 'nombre': 'Labore Impedit', 'cantidad': 1, 'precio_unitario': 95.52}, {'item_id': ObjectId('67f9f8927f0966e5e8094a29'), 'nombre': 'Natus Velit', 'cantidad': 3, 'precio_unitario': 85.54}, {'item_id': ObjectId('67f9f8927f0966e5e8094a29'), 'nombre': 'Natus Velit', 'cantidad': 3, 'precio_unitario': 85.54}]",608.76,
67f9f8b87f0966e5e8094a9c,67f9f88d7f0966e5e8094989,67f9f88d7f0966e5e80949a3,en preparación,2025-04-07T01:01:50.439000,2025-04-07T01:06:50.439000,,"[{'item_id': ObjectId('67f9f8917f0966e5e8094a11'), 'nombre': 'Quod Illo', 'cantidad': 1, 'precio_unitario': 180.65}, {'item_id': ObjectId('67f9f8917f0966e5e8094a13'), 'nombre': 'Quaerat Natus', 'cantidad': 1, 'precio_unitario': 299.22}]",479.87,
67f9f8b87f0966e5e8094a9d,67f9f88d7f0966e5e809495f,67f9f88d7f0966e5e809499a,entregado,2025-04-11T08:29:37.986000,2025-04-11T08:37:37.986000,2025-04-11T09:18:37.986000,"[{'item_id': ObjectId('67f9f88f7f0966e5e80949d7'), 'nombre': 'Maxime Illo', 'cantidad': 2, 'precio_unitario': 62.55}]",125.1,
67f9f8b87f0966e5e8094a9e,67f9f88d7f0966e5e809497f,67f9f88d7f0966e5e80949a3,entregado,2025-04-04T16:54:33.053000,2025-04-04T17:01:33.053000,2025-04-04T17:24:33.053000,"[{'item_id': ObjectId('67f9f8917f0966e5e8094a10'), 'nombre': 'Necessitatibus Maiores', 'cantidad': 3, 'precio_unitario': 180.06}, {'item_id': ObjectId('67f9f8917f0966e5e8094a11'), 'nombre': 'Quod Illo', 'cantidad': 2, 'precio_unitario': 180.65}, {'item_id': ObjectId('67f9f8917f0966e5e8094a12'), 'nombre': 'Soluta Vero', 'cantidad': 1, 'precio_unitario': 189.46}]",1090.94,
67f9f8b97f0966e5e8094a9f,67f9f88d7f0966e5e8094964,67f9f88d7f0966e5e809499f,en preparación,2025-04-09T09:03:27.094000,2025-04-09T09:10:27.094000,,"[{'item_id': ObjectId('67f9f8907f0966e5e80949fb'), 'nombre': 'Aliquid Sed', 'cantidad': 3, 'precio_unitario': 174.46}, {'item_id': ObjectId('67f9f8907f0966e5e80949fb'), 'nombre': 'Aliquid Sed', 'cantidad': 2, 'precio_unitario': 174.46}, {'item_id': ObjectId('67f9f8907f0966e5e80949fa'), 'nombre': 'Aliquid Debitis', 'cantidad': 1, 'precio_unitario': 119.38}, {'item_id': ObjectId('67f9f8907f0966e5e80949fb'), 'nombre': 'Aliquid Sed', 'cantidad': 3, 'precio_unitario': 174.46}]",1515.06,
67f9f8b97f0966e5e8094aa0,67f9f88d7f0966e5e8094990,67f9f88d7f0966e5e80949a4,pendiente,2025-04-06T08:41:43.198000,2025-04-06T08:51:43.198000,,"[{'item_id': ObjectId('67f9f8917f0966e5e8094a16'), 'nombre': 'Voluptas Suscipit', 'cantidad': 3, 'precio_unitario': 156.45}, {'item_id': ObjectId('67f9f8917f0966e5e8094a1b'), 'nombre': 'Minus Ipsam', 'cantidad': 1, 'precio_unitario': 77.92}, {'item_id': ObjectId('67f9f8917f0966e5e8094a1b'), 'nombre': 'Minus Ipsam', 'cantidad': 3, 'precio_unitario': 77.92}]",781.03,
67f9f8b97f0966e5e8094aa1,67f9f88d7f0966e5e809496f,67f9f88d7f0966e5e809499e,entregado,2025-04-08T22:34:26.791000,2025-04-08T22:40:26.791000,2025-04-08T23:04:26.791000,"[{'item_id': ObjectId('67f9f8907f0966e5e80949f2'), 'nombre': 'Ducimus Deleniti', 'cantidad': 2, 'precio_unitario': 246.82}]",493.64,
67f9f8ba7f0966e5e8094aa2,67f9f88d7f0966e5e8094979,67f9f88d7f0966e5e80949a7,entregado,2025-04-09T02:47:52.762000,2025-04-09T02:55:52.762000,2025-04-09T03:18:52.762000,"[{'item_id': ObjectId('67f9f8927f0966e5e8094a2d'), 'nombre': 'Deleniti Perferendis', 'cantidad': 3, 'precio_unitario': 121.96}, {'item_id': ObjectId('67f9f8927f0966e5e8094a2f'), 'nombre': 'Quia Voluptatibus', 'cantidad': 2, 'precio_unitario': 119.44}, {'item_id': ObjectId('67f9f8927f0966e5e8094a2f'), 'nombre': 'Quia Voluptatibus', 'cantidad': 1, 'precio_unitario': 119.44}, {'item_id': ObjectId('67f9f8927f0966e5e8094a31'), 'nombre': 'Occaecati Aspernatur', 'cantidad': 2, 'precio_unitario': 177.54}]",935.0880000000002,67f9f8987f0966e5e8094a43
67f9f8ba7f0966e5e8094aa3,67f9f88d7f0966e5e8094985,67f9f88d7f0966e5e8094995,entregado,2025-04-06T01:22:31.604000,2025-04-06T01:26:31.604000,2025-04-06T02:11:31.604000,"[{'item_id': ObjectId('67f9f88e7f0966e5e80949b6'), 'nombre': 'Consequatur Ex', 'cantidad': 2, 'precio_unitario': 133.54}]",267.08,
67f9f8bb7f0966e5e8094aa4,67f9f88d7f0966e5e809495e,67f9f88d7f0966e5e8094998,pendiente,2025-04-09T01:00:05.109000,2025-04-09T01:04:05.109000,,"[{'item_id': ObjectId('67f9f88e7f0966e5e80949c8'), 'nombre': 'Sequi Unde', 'cantidad': 1, 'precio_unitario': 330.41}, {'item_id': ObjectId('67f9f88e7f0966e5e80949c6'), 'nombre': 'Asperiores Illo', 'cantidad': 1, 'precio_unitario': 332.48}, {'item_id': ObjectId('67f9f88e7f0966e5e80949c6'), 'nombre': 'Asperiores Illo', 'cantidad': 3, 'precio_unitario': 332.48}, {'item_id': ObjectId('67f9f88e7f0966e5e80949c7'), 'nombre': 'Cum Hic', 'cantidad': 2, 'precio_unitario': 235.81}, {'item_id': ObjectId('67f9f88e7f0966e5e80949c8'), 'nombre': 'Sequi Unde', 'cantidad': 3, 'precio_unitario': 330.41}]",3123.1800000000003,
67f9f8bb7f0966e5e8094aa5,67f9f88d7f0966e5e8094988,67f9f88d7f0966e5e80949a2,en preparación,2025-04-04T20:45:28.864000,2025-04-04T20:53:28.864000,,"[{'item_id': ObjectId('67f9f8917f0966e5e8094a0c'), 'nombre': 'Cupiditate Fugiat', 'cantidad': 2, 'precio_unitario': 72.8}, {'item_id': ObjectId('67f9f8917f0966e5e8094a0a'), 'nombre': 'Assumenda Dolore', 'cantidad': 3, 'precio_unitario': 339.42}, {'item_id': ObjectId('67f9f8917f0966e5e8094a0b'), 'nombre': 'Laborum Natus', 'cantidad': 3, 'precio_unitario': 328.67}]",1923.5480000000002,67f9f8987f0966e5e8094a45
67f9f8bc7f0966e5e8094aa6,67f9f88d7f0966e5e8094971,67f9f88d7f0966e5e809499c,entregado,2025-04-02T12:51:46.997000,2025-04-02T12:59:46.997000,2025-04-02T13:43:46.997000,"[{'item_id': ObjectId('67f9f88f7f0966e5e80949e3'), 'nombre': 'Numquam Similique', 'cantidad': 1, 'precio_unitario': 228.97}, {'item_id': ObjectId('67f9f88f7f0966e5e80949e4'), 'nombre': 'Optio Earum', 'cantidad': 2, 'precio_unitario': 231.86}]",692.69,
